id,title,type,release_year,age_certification,genres,imdb_id,imdb_score
tm1074764,Shiny_Flakes: The Teenage Drug Lord,MOVIE,2021,,"['crime', 'documentation']",tt15036416,7.3
ts240807,Power Rangers Dino Fury,SHOW,2021,TV-Y7,"['comedy', 'drama', 'fantasy', 'scifi', 'thriller', 'action']",tt12360292,7
ts313689,Our Beloved Summer,SHOW,2021,TV-14,"['drama', 'comedy']",,
ts289620,House of Secrets: The Burari Deaths,SHOW,2021,TV-MA,"['documentation', 'crime', 'history']",tt14167390,7.4
tm1106212,Photocopier,MOVIE,2021,,"['drama', 'thriller', 'crime']",tt13729220,6.8
ts301999,Open Your Eyes,SHOW,2021,TV-MA,"['scifi', 'drama', 'thriller']",tt13495314,6.5
ts346007,Savage Beauty,SHOW,2022,TV-MA,['drama'],,
ts319333,Tiger King: The Doc Antle Story,SHOW,2021,TV-MA,"['crime', 'documentation']",tt16307970,6.2
ts313668,Tear Along the Dotted Line,SHOW,2021,TV-14,"['drama', 'comedy', 'animation']",tt15614372,8.7
tm888243,Pray Away,MOVIE,2021,PG-13,['documentation'],tt11224358,6.5
ts283610,Feels Like Ishq,SHOW,2021,TV-MA,"['drama', 'romance', 'comedy']",tt14163838,6.4
ts315144,The Creature Cases,SHOW,2022,TV-Y,"['animation', 'family', 'action', 'comedy']",tt15527326,
tm1049155,Bordertown: The Mural Murders,MOVIE,2021,,"['crime', 'drama']",tt15393650,6.2
ts306510,Octonauts: Above & Beyond,SHOW,2021,TV-Y,"['family', 'animation']",tt15211330,7.4
ts343426,Senzo: Murder of a Soccer Star,SHOW,2022,,"['crime', 'documentation']",tt18954258,
ts271517,The Crew,SHOW,2021,TV-14,['comedy'],tt10971022,6.5
ts306322,The Unlikely Murderer,SHOW,2021,TV-MA,"['drama', 'crime']",tt13735930,7
tm675820,A Boy Called Christmas,MOVIE,2021,PG,"['family', 'fantasy', 'drama']",tt10187208,6.7
tm1150256,Tall Girl 2,MOVIE,2022,,"['romance', 'comedy', 'drama', 'family']",tt16085592,4.7
tm1087956,Afterlife of the Party,MOVIE,2021,,"['fantasy', 'drama', 'romance', 'comedy']",tt11742798,5.7
ts341760,Byron Baes,SHOW,2022,TV-MA,['reality'],tt14537060,2.6
ts302714,The Kingdom,SHOW,2021,TV-MA,"['drama', 'crime']",tt15068148,6.5
tm993790,40 Love,MOVIE,2021,R,['comedy'],,
ts271593,Spycraft,SHOW,2021,TV-MA,['documentation'],tt13789092,6.7
ts310376,"Sex, Love & Goop",SHOW,2021,TV-MA,"['comedy', 'romance']",tt15470160,4.8
ts280693,Thomas & Friends: All Engines Go!,SHOW,2021,TV-Y,"['animation', 'comedy', 'fantasy', 'drama', 'music', 'family']",tt14556544,1.7
ts293814,Sparking Joy with Marie Kondo,SHOW,2021,TV-PG,['reality'],tt14550060,6.2
ts296129,Elite Short Stories: Guzmán Caye Rebe,SHOW,2021,TV-MA,"['drama', 'crime', 'thriller']",tt14668192,7.4
ts320557,Elite Short Stories: Patrick,SHOW,2021,TV-MA,"['comedy', 'drama']",tt16306836,6.1
tm984204,The Seventh Day,MOVIE,2021,R,['horror'],tt11263022,4.5
ts301196,Top Secret UFO Projects: Declassified,SHOW,2021,TV-PG,['documentation'],tt14992232,5.5
tm1020073,Thunder Force,MOVIE,2021,PG-13,"['scifi', 'comedy', 'fantasy', 'action']",tt10121392,4.4
tm1127479,Cobalt Blue,MOVIE,2022,,"['drama', 'romance']",tt15314640,6.7
ts320502,Getting Curious with Jonathan Van Ness,SHOW,2022,TV-MA,"['comedy', 'reality']",tt16584084,7
ts317297,The Orbital Children,SHOW,2022,TV-14,"['action', 'scifi', 'drama', 'fantasy', 'animation']",tt13351614,6.4
ts223450,Move to Heaven,SHOW,2021,TV-MA,['drama'],tt11052470,8.6
tm1195428,All About Gila,MOVIE,2022,,['comedy'],,
ts255779,Gabby's Dollhouse,SHOW,2021,TV-Y,"['fantasy', 'animation', 'comedy', 'family']",tt9165438,7.2
ts287045,Fatma,SHOW,2021,TV-MA,"['crime', 'drama', 'thriller']",tt11961378,7.4
ts320183,Single’s Inferno,SHOW,2021,TV-PG,['reality'],tt16283666,7.2
tm1003725,A Castle for Christmas,MOVIE,2021,,"['romance', 'comedy', 'drama', 'family']",tt13070602,5.5
tm983270,Outside the Wire,MOVIE,2021,R,"['scifi', 'thriller', 'action', 'fantasy']",tt10451914,5.4
tm319224,The Loud House Movie,MOVIE,2021,G,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",tt6714432,6.2
ts301914,Inspector Koo,SHOW,2021,TV-14,"['action', 'comedy', 'thriller']",tt14731794,6.9
ts283676,Last Chance U: Basketball,SHOW,2021,TV-MA,"['documentation', 'sport']",tt13087512,8.3
ts272669,Waffles + Mochi,SHOW,2021,TV-Y,['family'],tt14035218,7.5
ts268835,Sisyphus,SHOW,2021,,"['action', 'fantasy', 'scifi', 'drama']",tt13715448,7
ts317612,Love is Blind: Japan,SHOW,2022,TV-PG,"['reality', 'romance']",tt15943826,7.1
ts308511,Back to 15,SHOW,2022,TV-14,"['comedy', 'drama']",tt15301854,6.6
tm1166015,The Invisible Thread,MOVIE,2022,,"['drama', 'comedy', 'family']",tt14540892,6.6
ts188861,Battle Kitty,SHOW,2022,TV-Y7,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",tt10050740,7.4
ts308689,Misfit: The Series,SHOW,2021,,['comedy'],tt15517928,7.2
tm1096769,Lead Me Home,MOVIE,2021,,['documentation'],tt15339848,7.1
ts269286,Once Upon a Time... Happily Never After,SHOW,2022,TV-MA,"['scifi', 'comedy', 'fantasy']",tt13560186,5.4
ts320075,Aranyak,SHOW,2021,TV-MA,"['crime', 'thriller', 'drama']",tt14167344,7.9
ts304058,Ganglands,SHOW,2021,TV-MA,"['action', 'crime', 'drama', 'thriller']",tt13278100,7
tm1092995,Shaun the Sheep: The Flight Before Christmas,MOVIE,2021,G,"['comedy', 'animation', 'family']",tt15857304,7.3
tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",tt12851396,6.7
ts296091,Elite Short Stories: Nadia Guzmán,SHOW,2021,TV-MA,"['drama', 'romance']",tt14671790,6.3
tm1083068,Operation Hyacinth,MOVIE,2021,,"['crime', 'drama', 'thriller']",tt14315584,6.7
tm1102891,Grudge,MOVIE,2021,,"['thriller', 'crime', 'drama']",tt13717980,5.5
tm1137862,Four to Dinner,MOVIE,2022,,"['comedy', 'romance']",tt14247286,6.3
tm1074621,Bridgerton - The Afterparty,MOVIE,2021,,[],,
ts72196,Swap Shop,SHOW,2021,TV-14,['reality'],tt15674202,6.7
ts269493,Headspace Guide to Meditation,SHOW,2021,TV-G,"['documentation', 'animation']",tt13617024,8.4
ts310331,Twenty Somethings: Austin,SHOW,2021,TV-MA,['reality'],tt15204216,6
tm960924,Kuthiraivaal,MOVIE,2021,,['drama'],tt13022626,6.4
tm998188,More the Merrier,MOVIE,2021,,['comedy'],tt6925902,5.4
tm1036270,I Am All Girls,MOVIE,2021,,"['crime', 'drama', 'thriller']",tt9013182,5.9
ts296081,The Parisian Agency: Exclusive Properties,SHOW,2021,TV-14,['reality'],tt14746934,7.4
tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,"['romance', 'comedy']",tt12783454,4.7
ts287802,Penguin Town,SHOW,2021,TV-G,"['documentation', 'drama', 'family', 'comedy']",tt14677850,7.9
ts239188,Kitz,SHOW,2021,TV-MA,"['thriller', 'drama']",tt12104930,5.7
tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,PG-13,['comedy'],tt13935770,7
ts308039,A Sinister Sect: Colonia Dignidad,SHOW,2021,,['documentation'],,
ts283528,This Is Pop,SHOW,2021,TV-MA,"['music', 'documentation']",tt14155414,6.9
tm991351,Pelé,MOVIE,2021,PG-13,"['documentation', 'sport']",tt13842562,7
tm813372,Etharkkum Thunindhavan,MOVIE,2022,,"['action', 'crime', 'drama', 'thriller']",tt10340562,7.2
tm1077013,Memories of a Murderer: The Nilsen Tapes,MOVIE,2021,R,"['documentation', 'crime']",tt15085784,6.3
ts297031,Transformers: War for Cybertron: Kingdom,SHOW,2021,TV-Y7,"['action', 'scifi']",,
tm972519,Don't Kill Me,MOVIE,2021,,"['romance', 'fantasy', 'horror']",tt11116374,4.3
ts315551,Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,,"['comedy', 'drama', 'romance']",tt16156744,6.2
tm1092892,Found,MOVIE,2021,PG,"['documentation', 'drama']",tt13622146,7.5
ts306068,Luna Park,SHOW,2021,TV-MA,"['drama', 'romance']",tt15349110,6.4
tm1040688,Three Songs for Benazir,MOVIE,2021,,['drama'],tt14608922,7.7
ts319412,Forecasting Love and Weather,SHOW,2022,TV-14,"['drama', 'romance']",tt15140592,7.2
ts326955,The Fame Game,SHOW,2022,,['crime'],,
tm998858,Brian Regan: On the Rocks,MOVIE,2021,,['comedy'],tt13926994,6.9
tm1000797,Ride or Die,MOVIE,2021,R,"['thriller', 'drama', 'romance']",tt14164234,5.5
tm362072,Monster,MOVIE,2021,R,"['drama', 'crime']",tt10229074,6.5
ts272366,Amend: The Fight for America,SHOW,2021,TV-MA,"['war', 'documentation', 'history']",tt13972246,7.8
ts271726,Go Dog Go,SHOW,2021,TV-Y,['animation'],tt10687202,7.2
tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,PG-13,"['drama', 'romance', 'scifi', 'animation', 'action']",tt13288678,6.6
tm433048,This Is the Night,MOVIE,2021,R,"['drama', 'comedy']",tt8430548,5.5
tm1031976,Dhamaka,MOVIE,2021,,"['thriller', 'crime', 'drama', 'action']",tt13510660,7.5
ts317526,Selling Tampa,SHOW,2021,TV-MA,['reality'],tt16227948,4.4
tm1125844,The Whole Truth,MOVIE,2021,R,"['horror', 'thriller', 'drama']",tt15850662,5.1
ts284862,Zero Chill,SHOW,2021,,"['drama', 'comedy']",,
ts258415,Elves,SHOW,2021,TV-14,"['fantasy', 'horror', 'thriller', 'family', 'drama', 'scifi']",tt13231962,5.5
tm872108,A Week Away,MOVIE,2021,,"['drama', 'family', 'romance']",tt11388278,5.7
tm985550,Crazy About Her,MOVIE,2021,,"['comedy', 'romance']",tt11698630,6.6
tm948681,Below Zero,MOVIE,2021,,"['action', 'crime', 'horror', 'thriller', 'drama']",tt9845564,6.2
ts302653,Light the Night,SHOW,2021,TV-MA,"['drama', 'thriller', 'crime']",tt15808044,7.4
ts330132,800 Meters,SHOW,2022,TV-MA,"['documentation', 'crime']",tt13323170,6.9
ts14520,Action Pack,SHOW,2022,TV-Y,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",tt15527308,6.5
ts241296,Finding Ola,SHOW,2022,TV-14,"['comedy', 'drama']",tt12432642,7.6
tm1142517,The Witcher: Fireplace,MOVIE,2021,,[],,
ts271720,Pui Pui Molcar,SHOW,2021,TV-Y7,"['animation', 'comedy', 'family']",tt14202738,8.1
ts282291,Generation 56K,SHOW,2021,TV-14,"['comedy', 'drama', 'romance']",tt13524842,7.4
tm1029256,Ferry,MOVIE,2021,,"['drama', 'thriller', 'action', 'crime']",tt14217100,7
ts315549,Elite Short Stories: Samuel Omar,SHOW,2021,,"['comedy', 'drama']",tt16259804,6.1
tm1108621,Yara,MOVIE,2021,,"['drama', 'crime', 'thriller']",tt15655458,6.2
ts257817,Call My Agent Bollywood,SHOW,2021,TV-MA,"['drama', 'comedy']",tt13282662,7.4
ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,TV-MA,"['drama', 'crime', 'thriller']",tt14676004,7.3
ts308516,"Young, Famous & African",SHOW,2022,TV-MA,['reality'],tt15302054,4.6
tm810494,The 8th Night,MOVIE,2021,,"['horror', 'thriller']",tt14781176,5.3
tm950444,Skater Girl,MOVIE,2021,PG,"['drama', 'family', 'sport']",tt6964940,6.6
tm894254,Penguin Bloom,MOVIE,2021,PG-13,['drama'],tt6317656,6.8
ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,TV-MA,"['drama', 'romance']",tt14675560,6.9
tm998726,Sentinelle,MOVIE,2021,,"['drama', 'thriller', 'action', 'crime']",tt11734264,4.7
ts104362,Kid Cosmic,SHOW,2021,TV-Y7,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",tt9248538,7.9
ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,TV-MA,"['comedy', 'crime']",tt16745502,6.8
ts90023,AlRawabi School for Girls,SHOW,2021,TV-14,['drama'],tt10183912,7.4
tm1179176,"Michela Giraud: The Truth, I Swear!",MOVIE,2022,,"['comedy', 'documentation']",tt18396984,5.5
ts260502,Until Life Do Us Part,SHOW,2021,TV-MA,['drama'],tt13053042,7.4
tm834847,Seal Team,MOVIE,2021,,"['comedy', 'animation']",tt8456190,5.5
ts232506,50M2,SHOW,2021,TV-MA,"['comedy', 'drama', 'thriller', 'crime']",tt11617848,6.9
ts326029,Savage Rhythm,SHOW,2022,TV-MA,"['drama', 'music']",tt17076336,6.3
ts317720,Coming Out Colton,SHOW,2021,TV-MA,['reality'],tt14527650,6.7
tm1064532,Deep,MOVIE,2021,,"['scifi', 'thriller', 'drama']",tt14880258,4.8
ts312200,I Am Georgina,SHOW,2022,TV-14,['reality'],tt15494864,3.9
tm1040671,Marilyn's Eyes,MOVIE,2021,,"['comedy', 'drama']",tt13313408,6.6
tm984155,The Devil Below,MOVIE,2021,R,"['horror', 'thriller']",tt8299850,4.2
ts244930,Angry Birds: Summer Madness,SHOW,2022,TV-Y7,"['action', 'comedy', 'family', 'fantasy', 'animation']",tt12027896,6.3
tm996010,Still Out of My League,MOVIE,2021,,"['comedy', 'romance', 'drama']",tt14361314,5.4
ts272939,The Lost Pirate Kingdom,SHOW,2021,TV-MA,"['documentation', 'drama', 'history']",tt14057360,6.6
tm1077201,Stuck Together,MOVIE,2021,,['comedy'],tt13834006,6.3
ts108621,Sky Rojo,SHOW,2021,TV-MA,"['action', 'crime', 'drama', 'thriller']",tt8690776,6.5
ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,TV-14,"['documentation', 'music']",tt18274456,7
tm1171107,Surviving Paradise: A Family Tale,MOVIE,2022,,['documentation'],tt18059108,7.5
tm965754,Brother in Love 2,MOVIE,2021,,['comedy'],tt12738164,7.2
tm1038355,The Last Mercenary,MOVIE,2021,,"['comedy', 'action', 'crime', 'thriller']",tt12808182,5.3
ts288472,You Are My Spring,SHOW,2021,,"['drama', 'romance', 'thriller', 'fantasy']",tt14169816,7.5
tm1041543,Breaking Boundaries: The Science of Our Planet,MOVIE,2021,,['documentation'],tt14539726,7.8
tm945448,Vicky and Her Mystery,MOVIE,2021,,"['drama', 'european']",tt10945274,6.4
tm949382,Looop Lapeta,MOVIE,2022,,"['comedy', 'crime', 'romance', 'thriller', 'action']",tt8907974,5.1
tm1030283,Why Did You Kill Me?,MOVIE,2021,R,"['documentation', 'crime']",tt14318430,5.6
ts319460,Russell Howard: Lubricant,SHOW,2021,,['comedy'],tt16146342,7
ts302489,Chicago Party Aunt,SHOW,2021,TV-MA,"['comedy', 'animation']",tt15125616,5.3
tm1021689,The Door Into Summer,MOVIE,2021,,['scifi'],tt13757540,6.3
ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,"['documentation', 'crime', 'drama']",tt15384346,7.7
ts320872,Queer Eye Germany,SHOW,2022,TV-14,['reality'],tt16369694,7.5
tm1185568,Broken Idol: The Undoing of Diomedes Díaz,MOVIE,2022,R,"['documentation', 'crime']",tt18750180,6.1
ts317423,Love Never Lies,SHOW,2021,,['reality'],tt14540924,5.6
tm421437,Anne+,MOVIE,2021,,"['drama', 'romance']",tt15420598,6.1
tm466544,Sooryavanshi,MOVIE,2021,,"['action', 'crime', 'thriller']",tt9531772,6.5
ts288065,Naomi Osaka,SHOW,2021,TV-14,"['documentation', 'sport']",tt11898920,6.2
tm1106806,Attack of the Hollywood Clichés!,MOVIE,2021,,['documentation'],,
ts226392,Sexify,SHOW,2021,TV-MA,"['drama', 'comedy']",tt14315542,6.5
ts306188,Motel Makeover,SHOW,2021,,['reality'],tt15128558,4.8
ts312094,JAPAN SINKS: People of Hope,SHOW,2021,TV-14,"['scifi', 'war', 'drama']",tt15569106,6.7
tm1119136,Game Changer,MOVIE,2021,,"['crime', 'drama', 'romance', 'thriller', 'comedy']",tt13677352,4.4
tm1147890,The Hand of God: Through the Eyes of Sorrentino,MOVIE,2021,,['documentation'],tt10666438,7
tm1098514,The Falls,MOVIE,2021,,['drama'],tt15119668,7
tm1000599,The Last Forest,MOVIE,2021,,"['drama', 'documentation']",tt14029622,7.3
ts288195,Invisible City,SHOW,2021,TV-MA,"['drama', 'fantasy', 'thriller', 'crime']",tt8878862,7.7
ts257271,The Time It Takes,SHOW,2021,TV-MA,"['drama', 'romance', 'comedy']",tt13322938,7.1
tm1104252,Escape the Undertaker,MOVIE,2021,,['horror'],tt15387782,4.3
tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,PG-13,"['documentation', 'history', 'sport']",tt15095938,6.9
tm1107912,American Girl,MOVIE,2021,,['drama'],tt15623752,7.2
tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,,['documentation'],tt11188850,7.7
tm876608,Sounds Like Love,MOVIE,2021,,"['comedy', 'music', 'romance', 'drama']",tt11698662,5.4
tm1119015,Love Like the Falling Petals,MOVIE,2022,,"['romance', 'drama']",tt14227972,6.2
ts328617,Too Hot to Handle: Brazil,SHOW,2021,TV-MA,"['reality', 'romance']",tt14902484,5.4
ts297247,That Girl Lay Lay,SHOW,2021,TV-G,['comedy'],tt14442054,3.4
tm1143058,How I Fell in Love with a Gangster,MOVIE,2022,,"['drama', 'crime']",tt16453244,6
ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,"['comedy', 'reality']",tt15326678,6.5
tm1129217,Anonymously Yours,MOVIE,2021,R,"['romance', 'drama']",tt16088568,5.7
ts297675,Sexy Beasts,SHOW,2021,TV-14,"['reality', 'romance']",tt14916746,4.6
tm454879,Major Grom: Plague Doctor,MOVIE,2021,,"['action', 'crime']",tt7601480,6.3
ts282840,Worn Stories,SHOW,2021,TV-MA,['documentation'],tt14177168,6.6
ts321966,WWII in Color: Road to Victory,SHOW,2021,,"['documentation', 'history', 'war']",tt16477402,8.2
ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,"['comedy', 'drama']",tt15101964,6.2
tm996040,Forever Out of My League,MOVIE,2022,,"['romance', 'comedy', 'drama']",tt14362698,5.2
ts321437,Fishbowl Wives,SHOW,2022,TV-MA,"['drama', 'romance']",tt15410190,6.1
ts291150,Soil,SHOW,2021,TV-MA,"['comedy', 'drama']",tt14319674,7.2
tm982887,The Minimalists: Less Is Now,MOVIE,2021,,['documentation'],tt13583144,5.9
ts286632,Why Are You Like This?,SHOW,2021,,['comedy'],tt8540808,6.5
ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,"['comedy', 'romance']",tt18274188,6.7
ts313849,Blown Away: Christmas,SHOW,2021,TV-PG,['reality'],tt15665668,6.7
ts314395,The Motive,SHOW,2021,,"['crime', 'documentation']",tt15529566,5.3
ts329711,"Love, Life & Everything in Between",SHOW,2022,TV-14,"['drama', 'comedy', 'romance']",tt18253682,5.3
tm1111920,Making The Billion Dollar Code,MOVIE,2021,,['documentation'],,
ts317064,Where Is Marta?,SHOW,2021,,"['crime', 'documentation']",tt15796898,6.8
tm1174856,Chappelle's Home Team - Earthquake: Legendary,MOVIE,2022,R,['comedy'],tt18278666,6.7
tm998033,Doctor,MOVIE,2021,,"['thriller', 'comedy', 'crime', 'action']",tt11374902,7.6
tm983730,Amy Tan: Unintended Memoir,MOVIE,2021,,['documentation'],tt10393074,7.7
ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,"['romance', 'fantasy', 'comedy', 'drama']",tt11937732,7.2
tm1022893,Dynasty Warriors,MOVIE,2021,PG-13,"['action', 'fantasy']",tt7587604,4.7
ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,2021,TV-MA,"['crime', 'documentation']",tt15233856,6.5
tm1143258,Hey! Sinamika,MOVIE,2022,,"['drama', 'romance']",tt11953194,6.1
ts310335,Insiders,SHOW,2021,TV-MA,['reality'],tt15436028,4.2
tm1111616,David and the Elves,MOVIE,2021,,"['fantasy', 'comedy', 'family']",tt16024816,5.2
tm1011188,Meskina,MOVIE,2021,,"['comedy', 'romance']",tt13691036,5.6
ts305890,Too Hot to Handle: Latino,SHOW,2021,TV-14,"['reality', 'romance']",tt15251764,5.2
tm1159301,Forgive Us Our Trespasses,MOVIE,2022,PG-13,['drama'],tt17162524,6.5
tm1178876,Battle: Freestyle,MOVIE,2022,,"['romance', 'drama', 'music']",tt13350858,4.3
ts331654,Pedal to Metal,SHOW,2022,TV-MA,"['action', 'crime', 'thriller', 'drama']",tt15016440,7.5
ts254928,D.P.,SHOW,2021,TV-MA,['action'],,
ts325756,Midnight Asia: Eat · Dance · Dream,SHOW,2022,TV-MA,['documentation'],tt16583602,6.6
tm1040337,Security,MOVIE,2021,,['thriller'],tt11892916,5
ts273245,Dad Stop Embarrassing Me!,SHOW,2021,TV-14,"['comedy', 'family']",tt13018090,4.1
ts287703,Mine,SHOW,2021,TV-14,['drama'],tt14023192,7.8
ts287838,Mad for Each Other,SHOW,2021,,"['drama', 'comedy', 'romance']",tt14596414,7.9
ts243780,Sharkdog,SHOW,2021,TV-Y,"['comedy', 'family', 'animation']",tt12211696,6.2
ts289364,Cat People,SHOW,2021,TV-14,['documentation'],tt14818454,6.3
ts279953,Law School,SHOW,2021,,"['crime', 'drama', 'thriller']",tt13885336,8.1
tm1173363,Blippi The Musical,MOVIE,2022,G,"['action', 'music']",,
tm1102151,Bright: Samurai Soul,MOVIE,2021,PG-13,"['animation', 'action', 'fantasy', 'thriller']",tt14837960,5.5
ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,"['romance', 'reality']",tt15018224,6.1
tm979688,Homunculus,MOVIE,2021,,"['drama', 'thriller', 'fantasy']",tt14404280,5.5
ts297065,Tattoo Redo,SHOW,2021,TV-MA,['reality'],tt14956090,5.8
ts304709,Bake Squad,SHOW,2021,TV-PG,['reality'],tt15078760,6.9
ts273318,Country Comfort,SHOW,2021,TV-PG,"['drama', 'comedy', 'action', 'family', 'music']",tt11717394,6.9
ts329882,Secrets of Summer,SHOW,2022,TV-Y,"['drama', 'family', 'music']",tt12379170,5.9
tm1018418,Two Distant Strangers,MOVIE,2021,R,['drama'],tt13472984,
ts317144,Adventure Beast,SHOW,2021,TV-MA,"['comedy', 'animation']",tt15478708,5.2
tm1165118,UFO,MOVIE,2022,,"['drama', 'romance', 'documentation']",tt14369286,4.8
tm902870,7 Yards: The Chris Norton Story,MOVIE,2021,,['documentation'],tt12443702,7.8
tm1091155,Untold: Breaking Point,MOVIE,2021,R,"['documentation', 'sport']",tt15101938,7.6
tm872496,Autumn Girl,MOVIE,2021,,"['drama', 'romance']",tt11412892,5.4
ts289261,Transformers: BotBots,SHOW,2022,TV-Y,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",tt14202476,6.8
tm1179579,In Good Hands,MOVIE,2022,,"['drama', 'family', 'romance', 'comedy']",tt14898794,5.6
tm1111595,A California Christmas: City Lights,MOVIE,2021,PG-13,"['romance', 'comedy', 'drama']",tt13701962,5.5
ts282155,Zero,SHOW,2021,TV-MA,"['scifi', 'action', 'comedy', 'drama', 'fantasy']",tt10619486,5.6
ts285469,Headspace Guide to Sleep,SHOW,2021,TV-G,"['animation', 'documentation']",tt14318406,6.8
ts272515,Dealer,SHOW,2021,TV-MA,"['action', 'drama', 'crime', 'thriller']",tt13702252,6.1
tm960145,Spoiled Brats,MOVIE,2021,,['comedy'],tt13079150,6.1
tm990835,The Girl on the Train,MOVIE,2021,,"['drama', 'thriller', 'crime']",tt8907992,4.4
ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,"['comedy', 'family', 'fantasy', 'animation', 'action']",tt2386826,7.3
ts288540,Ray,SHOW,2021,TV-MA,"['drama', 'thriller', 'crime']",tt14160660,7.2
tm1115392,Shyam Singha Roy,MOVIE,2021,,"['drama', 'romance', 'horror', 'thriller']",tt13349716,7.9
tm1082359,Phil Wang: Philly Philly Wang Wang,MOVIE,2021,,['comedy'],tt15091640,6
tm1047190,The Phantom,MOVIE,2021,,"['crime', 'documentation']",tt14597294,6.4
tm1038857,Lady Boss: The Jackie Collins Story,MOVIE,2021,,['documentation'],tt13244024,6.8
tm1043290,Murder by the Coast,MOVIE,2021,PG-13,"['crime', 'history', 'thriller', 'documentation']",tt13323092,6.5
tm1115800,Theo Von: Regular People,MOVIE,2021,,['comedy'],tt15579188,5.1
tm1000037,Je suis Karl,MOVIE,2021,R,"['drama', 'thriller', 'european', 'romance']",tt9205538,5.4
ts313902,Your Life is a Joke,SHOW,2021,TV-MA,"['comedy', 'documentation']",tt15663868,5.5
tm1023388,Madame Claude,MOVIE,2021,,"['drama', 'crime', 'romance']",tt10307724,5.4
tm1130264,Nicole Byer: BBW (Big Beautiful Weirdo),MOVIE,2021,,['comedy'],tt15938722,5.7
tm816591,The Getaway King,MOVIE,2021,,"['action', 'comedy', 'crime', 'drama']",tt10516196,6.8
ts275448,Navillera,SHOW,2021,,['drama'],tt13885302,8.8
ts287853,Coyotes,SHOW,2021,,['drama'],tt13847924,5.1
ts342479,Supercães,SHOW,2022,,"['comedy', 'family']",tt18469966,
tm1088320,Father Christmas Is Back,MOVIE,2021,PG-13,['comedy'],tt13103340,4.5
ts287149,Hype House,SHOW,2022,TV-MA,['reality'],tt15257704,2.3
tm1065788,Last Summer,MOVIE,2021,,"['romance', 'drama']",tt13067004,6.3
ts270807,"Hello, Me!",SHOW,2021,,"['scifi', 'comedy', 'fantasy', 'romance']",tt13670090,7.3
tm926580,A Family,MOVIE,2021,R,"['crime', 'drama']",tt13356884,7
tm1152323,Ms. Pat: Y'all Wanna Hear Something Crazy?,MOVIE,2022,R,['comedy'],tt15338656,6.1
ts273461,Word of Honor,SHOW,2021,TV-14,"['action', 'scifi']",,
tm1130995,Jonas Brothers Family Roast,MOVIE,2021,,"['music', 'comedy']",tt15763882,5.1
tm979182,Red Dot,MOVIE,2021,,"['horror', 'thriller', 'drama']",tt11307814,5.5
tm1092309,We Couldn't Become Adults,MOVIE,2021,,"['drama', 'romance']",tt14236064,6.5
tm1031186,Heroes: Silence and Rock & Roll,MOVIE,2021,,"['music', 'documentation']",tt14354838,7.5
tm1092075,Forever Rich,MOVIE,2021,R,"['drama', 'comedy', 'music', 'thriller', 'crime']",tt12748300,5.5
tm1017664,Baggio: The Divine Ponytail,MOVIE,2021,,"['drama', 'sport']",tt14025788,6.1
ts316965,Ridley Jones,SHOW,2021,TV-Y,"['animation', 'comedy', 'family', 'fantasy']",tt13351440,4.7
ts297763,Myth and Mogul: John DeLorean,SHOW,2021,TV-14,"['documentation', 'crime']",tt14968268,6.8
tm963023,Chandigarh Kare Aashiqui,MOVIE,2021,,"['crime', 'drama', 'romance', 'comedy']",tt12861850,6.9
tm960430,Child of Kamiari Month,MOVIE,2021,,"['fantasy', 'animation', 'drama']",tt13057626,5.9
ts300274,Cooking With Paris,SHOW,2021,TV-MA,['reality'],tt15036422,5.2
tm993435,Cousins,MOVIE,2021,R,['drama'],tt10483044,6.9
ts299321,Dogs in Space,SHOW,2021,TV-Y7,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",tt14906826,7.2
tm1000296,New Gods: Nezha Reborn,MOVIE,2021,,"['fantasy', 'action', 'animation']",tt13269670,6.8
